scientific_name_edited	Scientific Name	Common Name	provided_taxonomy_group	derived_kingdom_group	Kingdom	State
Megaselia cavernicola	Megaselia cavernicola	cave hump-backed fly	Insect	Animals	Animalia	Tennessee
Neanura sp. 1	Neanura sp. 1	Swamp River Cave Neanura	Insect	Animals	Animalia	Tennessee
Nelsonites walteri	Nelsonites walteri	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Nemadus horni	Nemadus horni	small carrion beetle	Insect	Animals	Animalia	Tennessee
Onychiurus pseudofimetarius	Onychiurus pseudofimetarius	springtail	Insect	Animals	Animalia	Tennessee
Onychiurus reluctus	Onychiurus reluctus	springtail	Insect	Animals	Animalia	Tennessee
Onychiurus sp.	Onychiurus sp.	springtails	Insect	Animals	Animalia	Tennessee
Onychiurus sp. 2	Onychiurus sp. 2	Swamp River Cave Onychiurus	Insect	Animals	Animalia	Tennessee
Platynus tenuicollis	Platynus tenuicollis	ground beetle	Insect	Animals	Animalia	Tennessee
Prionochaeta opaca	Prionochaeta opaca	small carrion beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus acherontis	Pseudanophthalmus acherontis	Echo Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus beakleyi	Pseudanophthalmus beakleyi	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus bendermani	Pseudanophthalmus bendermani	Benderman's Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus catherinae	Pseudanophthalmus catherinae	Catherine's Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus cerberus cerberus	Pseudanophthalmus cerberus cerberus	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus ciliaris ciliaris	Pseudanophthalmus ciliaris ciliaris	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus colemanensis	Pseudanophthalmus colemanensis	Coleman Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus cumberlandus	Pseudanophthalmus cumberlandus	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus digitus	Pseudanophthalmus digitus	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus engelhardti	Pseudanophthalmus engelhardti	Engelhart's Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus farrelli	Pseudanophthalmus farrelli	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus fowlerae	Pseudanophthalmus fowlerae	Fowler's Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus fulleri	Pseudanophthalmus fulleri	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus hesperus	Pseudanophthalmus hesperus	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus humeralis	Pseudanophthalmus humeralis	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus inquisitor	Pseudanophthalmus inquisitor	Inquirer Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus insularis	Pseudanophthalmus insularis	Baker Station Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus intermedius	Pseudanophthalmus intermedius	Intermediate cave beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus jonesi	Pseudanophthalmus jonesi	Grassy Cove Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus loganensis	Pseudanophthalmus loganensis	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus longiceps	Pseudanophthalmus longiceps	Long-headed Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus macradei	Pseudanophthalmus macradei	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus nickajackensis	Pseudanophthalmus nickajackensis	Nickajack Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus nortoni	Pseudanophthalmus nortoni	Norton's Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus occidentalis	Pseudanophthalmus occidentalis	Western Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus pallidus	Pseudanophthalmus pallidus	Pale Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus paradoxus	Pseudanophthalmus paradoxus	Ridgetop Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus paulus	Pseudanophthalmus paulus	Nobletts Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus paynei	Pseudanophthalmus paynei	Payne's Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus princeps	Pseudanophthalmus princeps	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus productus	Pseudanophthalmus productus	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus pusillus	Pseudanophthalmus pusillus	Tiny Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus robustus	Pseudanophthalmus robustus	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus rotundatus	Pseudanophthalmus rotundatus	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus scutilus	Pseudanophthalmus scutilus	New Mammoth Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sidus	Pseudanophthalmus sidus	Meredith Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus simplex	Pseudanophthalmus simplex	Simple Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sp.	Pseudanophthalmus sp.	Keyhole cave beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sp.	Pseudanophthalmus sp.	cave ground beetles	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sp.	Pseudanophthalmus sp.	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sp.	Pseudanophthalmus sp.	Aaron Tolletts cave beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sp.	Pseudanophthalmus sp.	Wilmoth cave beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sp.	Pseudanophthalmus sp.	Caney Hollow cave ground beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sp.	Pseudanophthalmus sp.	Sells cave ground beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sp.	Pseudanophthalmus sp.	Baker cave beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sp. 27	Pseudanophthalmus sp. 27	Rumbling Falls Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sp. 29	Pseudanophthalmus sp. 29	Falling Springs Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sp. 30	Pseudanophthalmus sp. 30	Ace in the Hole Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sp. 36	Pseudanophthalmus sp. 36	Millers Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sp. 36	Pseudanophthalmus sp. 36	Gunters Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sp. A englehardti group	Pseudanophthalmus sp. A englehardti group	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sp. B englehardti group	Pseudanophthalmus sp. B englehardti group	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sp. B jonesi group	Pseudanophthalmus sp. B jonesi group	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus sp. TN #1 SCA or TN #28?	Pseudanophthalmus sp. TN #1 SCA or TN #28?	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus templetoni	Pseudanophthalmus templetoni	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus tennesseensis	Pseudanophthalmus tennesseensis	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus tiresias	Pseudanophthalmus tiresias	Indian Grave Point Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus tullahoma	Pseudanophthalmus tullahoma	Duck River Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus unionis	Pseudanophthalmus unionis	Union County Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus valentinei	Pseudanophthalmus valentinei	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus vanburenensis	Pseudanophthalmus vanburenensis	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus ventus	Pseudanophthalmus ventus	Blowing Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudanophthalmus wallacei	Pseudanophthalmus wallacei	Wallace's Cave Beetle	Insect	Animals	Animalia	Tennessee
Pseudosinella aera	Pseudosinella aera	(a cave obligate springtail)	Insect	Animals	Animalia	Tennessee
Pseudosinella aera	Pseudosinella aera	(a cave springtail)	Insect	Animals	Animalia	Tennessee
Pseudosinella alba	Pseudosinella alba	White springtail	Insect	Animals	Animalia	Tennessee
Pseudosinella cf. christianseni	Pseudosinella cf. christianseni	(a cave springtail)	Insect	Animals	Animalia	Tennessee
Pseudosinella cf. gisini	Pseudosinella cf. gisini	(a cave springtail)	Insect	Animals	Animalia	Tennessee
Pseudosinella cf. nata	Pseudosinella cf. nata	(a cave springtail)	Insect	Animals	Animalia	Tennessee
Pseudosinella christianseni	Pseudosinella christianseni	Christiansen's Cave Springtail	Insect	Animals	Animalia	Tennessee
Pseudosinella collina	Pseudosinella collina	(a springtail)	Insect	Animals	Animalia	Tennessee
Pseudosinella hirsuta	Pseudosinella hirsuta	Hirsute Cave Springtail	Insect	Animals	Animalia	Tennessee
Pseudosinella orba	Pseudosinella orba	(a cave obligate springtail)	Insect	Animals	Animalia	Tennessee
Pseudosinella pecki	Pseudosinella pecki	Peck’s cave springtail	Insect	Animals	Animalia	Tennessee
Pseudosinella sp.	Pseudosinella sp.	(a springtail)	Insect	Animals	Animalia	Tennessee
Pseudosinella sp. 5	Pseudosinella sp. 5	Swamp River Cave Pseudosinella	Insect	Animals	Animalia	Tennessee
Pseudosinella sp. 6	Pseudosinella sp. 6	(a cave obligate springtail)	Insect	Animals	Animalia	Tennessee
Pseudosinella sp. 7 nr. Nata	Pseudosinella sp. 7 nr. Nata	(a cave obligate springtail)	Insect	Animals	Animalia	Tennessee
Pseudosinella spinosa	Pseudosinella spinosa	Spinose Cave Springtail	Insect	Animals	Animalia	Tennessee
Pseudosinella undescribed sp. near espanita	Pseudosinella undescribed sp. near espanita	cave springtail	Insect	Animals	Animalia	Tennessee
Psyllipsocus ramburi	Psyllipsocus ramburi	(a cave barklice)	Insect	Animals	Animalia	Tennessee
Ptomaphagus barri	Ptomaphagus barri	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Ptomaphagus chromolithus	Ptomaphagus chromolithus	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Ptomaphagus fecundus	Ptomaphagus fecundus	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Ptomaphagus hatchi	Ptomaphagus hatchi	Hatch’s cave fungus beetle	Insect	Animals	Animalia	Tennessee
Ptomaphagus hubrichti	Ptomaphagus hubrichti	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Rhadine caudata	Rhadine caudata	ground beetle	Insect	Animals	Animalia	Tennessee
Sciara sp.	Sciara sp.	fungus gnats	Insect	Animals	Animalia	Tennessee
Sensillanura barberi	Sensillanura barberi	Barber's Springtail	Insect	Animals	Animalia	Tennessee
Sinella basidens	Sinella basidens	(a cave obligate springtail)	Insect	Animals	Animalia	Tennessee
Sinella cavernarum	Sinella cavernarum	(a springtail)	Insect	Animals	Animalia	Tennessee
Speleochus steevesi	Speleochus steevesi	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Speleochus undescribed species	Speleochus undescribed species	(a beetle)	Insect	Animals	Animalia	Tennessee
Spelobia tenebrarum	Spelobia tenebrarum	Cave dung fly	Insect	Animals	Animalia	Tennessee
Stenoponia americana	Stenoponia americana	flea	Insect	Animals	Animalia	Tennessee
Subterrochus ferus	Subterrochus ferus	cave ant beetle	Insect	Animals	Animalia	Tennessee
Subterrochus sp.	Subterrochus sp.	cave ant beetles	Insect	Animals	Animalia	Tennessee
Tomocerus bidentatus	Tomocerus bidentatus	Two-toothed springtail	Insect	Animals	Animalia	Tennessee
Tomocerus dubius	Tomocerus dubius	springtail	Insect	Animals	Animalia	Tennessee
Tomocerus flavescens	Tomocerus flavescens	Golden springtail	Insect	Animals	Animalia	Tennessee
Tomocerus missus	Tomocerus missus	Relict cave springtail	Insect	Animals	Animalia	Tennessee
Tomocerus sp.	Tomocerus sp.	springtails	Insect	Animals	Animalia	Tennessee
Trechus cumberlandus	Trechus cumberlandus	Cumberland Ground Beetle	Insect	Animals	Animalia	Tennessee
Trechus tennesseensis tauricus	Trechus tennesseensis tauricus	(a carabid beetle)	Insect	Animals	Animalia	Tennessee
Trechus tennesseensis tennesseensis	Trechus tennesseensis tennesseensis	(a carabid beetle)	Insect	Animals	Animalia	Tennessee
Trechus tuckaleechee	Trechus tuckaleechee	(a carabid beetle)	Insect	Animals	Animalia	Tennessee
Triacanthella copelandi	Triacanthella copelandi	Copeland's Cave Springtail	Insect	Animals	Animalia	Tennessee
Tychobythinus strinatii	Tychobythinus strinatii	(a cave obligate beetle)	Insect	Animals	Animalia	Tennessee
Typhlogastrura christianseni	Typhlogastrura christianseni	Christiansen’s cave springtail	Insect	Animals	Animalia	Tennessee
	Undetermined species	sepsid Black scavenger fly	Insect	Animals	Animalia	Tennessee
Ameractis satis	Ameractis satis	(a cave obligate milliped)	Millipede	Animals	Animalia	Tennessee
Cambala sp.	Cambala sp.	millipeds	Millipede	Animals	Animalia	Tennessee
Chaetaspis debilis	Chaetaspis debilis	(a cave obligate millipede)	Millipede	Animals	Animalia	Tennessee
Chaetaspis mollis	Chaetaspis mollis	(a cave obligate millipede)	Millipede	Animals	Animalia	Tennessee
Chaetaspis sp.	Chaetaspis sp.	cave millipeds	Millipede	Animals	Animalia	Tennessee
Chaetaspis sp. 1	Chaetaspis sp. 1	Thunder Run Cave Millipede	Millipede	Animals	Animalia	Tennessee
Delophon holti	Delophon holti	Hamblen County Millipede	Millipede	Animals	Animalia	Tennessee
Ophyiulus pilosus	Ophyiulus pilosus	(a millipede)	Millipede	Animals	Animalia	Tennessee
Pseudotremia acheron	Pseudotremia acheron	(a cave obligate millipede)	Millipede	Animals	Animalia	Tennessee
Pseudotremia cercops	Pseudotremia cercops	(a cave obligate millipede)	Millipede	Animals	Animalia	Tennessee
Pseudotremia deprehendor	Pseudotremia deprehendor	(a cave obligate millipede)	Millipede	Animals	Animalia	Tennessee
Pseudotremia eburnea	Pseudotremia eburnea	(a cave obligate millipede)	Millipede	Animals	Animalia	Tennessee
Pseudotremia garlandae	Pseudotremia garlandae	Garland's Cave Millipede	Millipede	Animals	Animalia	Tennessee
Pseudotremia lethe	Pseudotremia lethe	(a cave obligate millipede)	Millipede	Animals	Animalia	Tennessee
Pseudotremia lictor	Pseudotremia lictor	(a cave obligate millipede)	Millipede	Animals	Animalia	Tennessee
Pseudotremia manni	Pseudotremia manni	Mann's Cave Millipede	Millipede	Animals	Animalia	Tennessee
Pseudotremia minos	Pseudotremia minos	Russell cave milliped	Millipede	Animals	Animalia	Tennessee
Pseudotremia n. sp.	Pseudotremia n. sp.	(a cave obligate millipede)	Millipede	Animals	Animalia	Tennessee
Pseudotremia nodosa	Pseudotremia nodosa	(a cave obligate millipede)	Millipede	Animals	Animalia	Tennessee
Pseudotremia rhadamanthus	Pseudotremia rhadamanthus	(a cave obligate millipede)	Millipede	Animals	Animalia	Tennessee
Pseudotremia roebuckorum	Pseudotremia roebuckorum	Roebuck's Cave Millipede	Millipede	Animals	Animalia	Tennessee
Pseudotremia sp.	Pseudotremia sp.	cave millipeds	Millipede	Animals	Animalia	Tennessee
Pseudotremia sp. 10	Pseudotremia sp. 10	Baker cave milliped	Millipede	Animals	Animalia	Tennessee
Pseudotremia sp. 5	Pseudotremia sp. 5	Three Forks cave milliped	Millipede	Animals	Animalia	Tennessee
Pseudotremia sp. 6	Pseudotremia sp. 6	Slippery slit cave milliped	Millipede	Animals	Animalia	Tennessee
Pseudotremia sp. 7	Pseudotremia sp. 7	Barr’s cave milliped	Millipede	Animals	Animalia	Tennessee
Pseudotremia sp. 8	Pseudotremia sp. 8	Skylight cave milliped	Millipede	Animals	Animalia	Tennessee
Pseudotremia sp. 9	Pseudotremia sp. 9	Holliday’s cave milliped	Millipede	Animals	Animalia	Tennessee
Pseudotremia undescribed sp.	Pseudotremia undescribed sp.	Hoffman’s cave milliped	Millipede	Animals	Animalia	Tennessee
Pseudotremia undescribed sp.	Pseudotremia undescribed sp.	Shear’s cave milliped	Millipede	Animals	Animalia	Tennessee
Pseudotremia valga	Pseudotremia valga	(a cave obligate millipede)	Millipede	Animals	Animalia	Tennessee
Pseudotremia wallaceae	Pseudotremia wallaceae	Wallace's Cave Millipede	Millipede	Animals	Animalia	Tennessee
